LEX_FUNC,KEYWORD,VALUE,KEYWORD_lemma,VALUE_lemma
CausPredMinus,profundidad,disminuir,profundidad,disminuir
CausPredMinus,garras,liberarse,garras,liberarse
CausPredMinus,sujeción,debilitar,sujeción,debilitar
CausPredMinus,impacto,amortiguar,impacto,amortiguar
CausPredMinus,importancia,minimizar,importancia,minimizar
CausPredMinus,influencia,reducir,influencia,reducir
CausPredMinus,nivel,bajar,nivel,bajar
CausPredMinus,pérdidas,minimizar,pérdidas,minimizar
CausPredMinus,novela,resumir,novela,resumir
CausPredMinus,molestia,mitigar,molestia,mitigar
CausPredMinus,número,reducir,número,reducir
CausPredMinus,delito,atenuar,delito,atenuar
CausPredMinus,dolor,aliviar,dolor,aliviar
CausPredMinus,dolor,mitigar,dolor,mitigar
CausPredMinus,dolor,aliviar,dolor,aliviar
CausPredMinus,presión,aliviar,presión,aliviar
CausPredMinus,presión,reducir,presión,reducir
CausPredMinus,presión,quitar,presión,quitar
CausPredMinus,precio,bajar,precio,bajar
CausPredMinus,problema,mitigar,problema,mitigar
CausPredMinus,filas,reducir,filas,reducir
CausPredMinus,tarifa,reducir,tarifa,reducir
CausPredMinus,_trámites burocráticos_,reducir,_trámites burocráticos_,reducir
CausPredMinus,tensión,aliviar,tensión,aliviar
CausPredMinus,sufrimiento,aliviar,sufrimiento,aliviar
CausPredMinus,tarea,simplificar,tarea,simplificar
CausPredMinus,tensión,calmar,tensión,calmar
CausPredMinus,tensión,aliviar,tensión,aliviar
CausPredMinus,amenaza,reducir,amenaza,reducir
CausPredMinus,desperdicio,reducir,desperdicio,reducir
CausPredPlus,tarifa,aumentar,tarifa,aumentar
CausPredPlus,tensión,aumentar,tensión,aumentar
Fact0,animal,pastar,animal,pastar
Fact0,_proyecto de ley_,aprobar,_proyecto de ley_,aprobar
Fact0,rojo,ponerse,rojo,ponerse
Fact0,bomba,explotar,bomba,explotar
Fact0,autobús,circular,autobús,circular
Fact0,autobús,pasar,autobús,pasar
Fact0,ganado,pastar,ganado,pastar
Fact0,condición,cumplirse,condición,cumplirse
Fact0,tribunal,_dictaminar sentencia_,tribunal,_dictaminar sentencia_
Fact0,plazo,vencer,plazo,vencer
Fact0,sueño,_dar frutos_,sueño,_dar frutos_
Fact0,sueño,cumplirse,sueño,cumplirse
Fact0,huevo,_salir del cascarón_,huevo,_salir del cascarón_
Fact0,motor,funciona,motor,funciona
Fact0,corazón,latir,corazón,latir
Fact0,corazón,sufrir,corazón,sufrir
Fact0,alma,caerse,alma,caerse
Fact0,helicóptero,sobrevolar,helicóptero,sobrevolar
Fact0,cuchillo,cortar,cuchillo,cortar
Fact0,luna,brillar,luna,brillar
Fact0,música,sonar,música,sonar
Fact0,orden,mantenerse,orden,mantenerse
Fact0,orden,mantenerse,orden,mantenerse
Fact0,horno,calentarse,horno,calentarse
Fact0,plan,_tener éxito_,plan,_tener éxito_
Fact0,avión,volar,avión,volar
Fact0,_obra de teatro_,_tener lugar_,_obra de teatro_,_tener lugar_
Fact0,presión,funcionar,presión,funcionar
Fact0,refugiado,huir,refugiado,huir
Fact0,sol,brillar,sol,brillar
Fact0,tanque,circular,tanque,circular
Fact0,tren,pasar,tren,pasar
Fact0,volcán,_entrar en erupción_,volcán,_entrar en erupción_
Fact0,volcán,expulsar,volcán,expulsar
FinFunc0,congreso,cerrarse,congreso,cerrarse
FinFunc0,esperanza,evaporarse,esperanza,evaporarse
FinFunc0,hostilidad,cesar,hostilidad,cesar
FinFunc0,hielo,derretirse,hielo,derretirse
FinFunc0,infraestructura,deteriorarse,infraestructura,deteriorarse
FinFunc0,risa,detenerse,risa,detenerse
FinFunc0,vida,terminar,vida,terminar
FinFunc0,neblina,disiparse,neblina,disiparse
FinFunc0,oferta,expirar,oferta,expirar
FinFunc0,lluvia,parar,lluvia,parar
FinFunc0,lluvia,cesar,lluvia,cesar
FinFunc0,barco,hundirse,barco,hundirse
FinFunc0,asedio,terminar,asedio,terminar
FinOper1,acento,perder,acento,perder
FinOper1,apetito,perder,apetito,perder
FinOper1,ataque,cesar,ataque,cesar
FinOper1,nacionalidad,perder,nacionalidad,perder
FinOper1,confianza,perder,confianza,perder
FinOper1,conciencia,perder,conciencia,perder
FinOper1,control,perder,control,perder
FinOper1,esfuerzo,renunciar,esfuerzo,renunciar
FinOper1,fe,perder,fe,perder
FinOper1,forma,perder,forma,perder
FinOper1,control,perder,control,perder
FinOper1,hábito,abandonar,hábito,abandonar
FinOper1,hábito,perder,hábito,perder
FinOper1,interés,perder,interés,perder
FinOper1,trabajo,perder,trabajo,perder
FinOper1,vida,perder,vida,perder
FinOper1,querer,dejar,querer,dejar
FinOper1,cordura,perder,cordura,perder
FinOper1,monopolio,perder,monopolio,perder
FinOper1,cargo,_ser apartado_,cargo,_ser apartado_
FinOper1,poder,perder,poder,perder
FinOper1,papel,perder,papel,perder
FinOper1,búsqueda,abandonar,búsqueda,abandonar
FinOper1,vista,perder,vista,perder
FinOper1,apoyo,retirar,apoyo,retirar
FinOper1,confianza,perder,confianza,perder
FinOper1,virginidad,perder,virginidad,perder
Func2,talla,ser,talla,ser
IncepOper1,acceso,obtener,acceso,obtener
IncepOper1,acceso,obtener,acceso,obtener
IncepOper1,acuerdo,llegar,acuerdo,llegar
IncepOper1,acción,entrar,acción,entrar
IncepOper1,edad,alcanzar,edad,alcanzar
IncepOper1,acuerdo,llegar,acuerdo,llegar
IncepOper1,acuerdo,alcanzar,acuerdo,alcanzar
IncepOper1,apogeo,alcanzar,apogeo,alcanzar
IncepOper1,suposición,hacer,suposición,hacer
IncepOper1,ataque,ir,ataque,ir
IncepOper1,ataque,lanzar,ataque,lanzar
IncepOper1,estribos,perder,estribos,perder
IncepOper1,capacidad,desarrollar,capacidad,desarrollar
IncepOper1,coro,hacer,coro,hacer
IncepOper1,resfriado,coger,resfriado,coger
IncepOper1,coma,entrar,coma,entrar
IncepOper1,mando,tomar,mando,tomar
IncepOper1,compromiso,asumir,compromiso,asumir
IncepOper1,competencia,entrar,competencia,entrar
IncepOper1,conflicto,entrar,conflicto,entrar
IncepOper1,contacto,entrar,contacto,entrar
IncepOper1,control,asumir,control,asumir
IncepOper1,aceptación,ganar,aceptación,ganar
IncepOper1,daño,incurrir,daño,incurrir
IncepOper1,daño,sufrir,daño,sufrir
IncepOper1,daño,sufrir,daño,sufrir
IncepOper1,muerte,encontrar,muerte,encontrar
IncepOper1,muerte,encontrar,muerte,encontrar
IncepOper1,deuda,contraer,deuda,contraer
IncepOper1,deuda,incurrir,deuda,incurrir
IncepOper1,decadencia,entrar,decadencia,entrar
IncepOper1,manifestación,organizar,manifestación,organizar
IncepOper1,rumbo,tomar,rumbo,tomar
IncepOper1,enfermedad,contraer,enfermedad,contraer
IncepOper1,enfermedad,contraer,enfermedad,contraer
IncepOper1,abandono,caer,abandono,caer
IncepOper1,distinción,obtener,distinción,obtener
IncepOper1,vigor,entrar,vigor,entrar
IncepOper1,vigor,entrar,vigor,entrar
IncepOper1,vigor,entrar,vigor,entrar
IncepOper1,esfuerzo,hacer,esfuerzo,hacer
IncepOper1,fin,llegar,fin,llegar
IncepOper1,acceso,conseguir,acceso,conseguir
IncepOper1,fama,alcanzar,fama,alcanzar
IncepOper1,fuego,incendiarse,fuego,incendiarse
IncepOper1,fuego,abrir,fuego,abrir
IncepOper1,vuelo,alzar,vuelo,alzar
IncepOper1,desbandada,huir,desbandada,huir
IncepOper1,patente,hacerse,patente,hacerse
IncepOper1,_primer paso_,establecer,_primer paso_,establecer
IncepOper1,vigor,entrar,vigor,entrar
IncepOper1,forma,tomar,forma,tomar
IncepOper1,control,tomar,control,tomar
IncepOper1,costumbre,adquirir,costumbre,adquirir
IncepOper1,hábito,desarrollar,hábito,desarrollar
IncepOper1,hábito,formar,hábito,formar
IncepOper1,costumbre,tomar,costumbre,tomar
IncepOper1,parar,abruptamente,parar,abruptamente
IncepOper1,máximo,alcanzar,máximo,alcanzar
IncepOper1,récord,alcanzar,récord,alcanzar
IncepOper1,historia,pasar,historia,pasar
IncepOper1,enfermo,caer,enfermo,caer
IncepOper1,_punto muerto_,llegar,_punto muerto_,llegar
IncepOper1,idea,hacerse,idea,hacerse
IncepOper1,enamorado,enamorarse,enamorado,enamorarse
IncepOper1,independencia,alcanzar,independencia,alcanzar
IncepOper1,herencia,recibir,herencia,recibir
IncepOper1,herencia,recibir,herencia,recibir
IncepOper1,iniciativa,_poner en marcha_,iniciativa,_poner en marcha_
IncepOper1,loco,volverse,loco,volverse
IncepOper1,comprensión,alcanzar,comprensión,alcanzar
IncepOper1,interés,mostrar,interés,mostrar
IncepOper1,invasión,_dar orden de partida_,invasión,_dar orden de partida_
IncepOper1,investigación,iniciar,investigación,iniciar
IncepOper1,conocimiento,adquirir,conocimiento,adquirir
IncepOper1,parto,ponerse,parto,ponerse
IncepOper1,demanda,presentar,demanda,presentar
IncepOper1,delantera,tomar,delantera,tomar
IncepOper1,fuga,tener,fuga,tener
IncepOper1,vacaciones,tomarse,vacaciones,tomarse
IncepOper1,permiso,despedirse,permiso,despedirse
IncepOper1,responsabilidad,asumir,responsabilidad,asumir
IncepOper1,aspecto,adquirir,aspecto,adquirir
IncepOper1,amor,enamorarse,amor,enamorarse
IncepOper1,_mayoría de edad_,alcanzar,_mayoría de edad_,alcanzar
IncepOper1,_busca y captura_,iniciar,_busca y captura_,iniciar
IncepOper1,desaparecido,desaparecer,desaparecido,desaparecer
IncepOper1,atención,prestar,atención,prestar
IncepOper1,_mala fama_,ganar,_mala fama_,ganar
IncepOper1,loco,volverse,loco,volverse
IncepOper1,ataque,iniciar,ataque,iniciar
IncepOper1,cargo,asumir,cargo,asumir
IncepOper1,operación,iniciar,operación,iniciar
IncepOper1,operación,montar,operación,montar
IncepOper1,opinión,formarse,opinión,formarse
IncepOper1,parte,convertirse,parte,convertirse
IncepOper1,cima,alcanzar,cima,alcanzar
IncepOper1,piedad,tener,piedad,tener
IncepOper1,juego,entrar,juego,entrar
IncepOper1,poder,llegar,poder,llegar
IncepOper1,poder,ganar,poder,ganar
IncepOper1,presidencia,asumir,presidencia,asumir
IncepOper1,presión,ejercer,presión,ejercer
IncepOper1,víctima,caer,víctima,caer
IncepOper1,problema,desarrollar,problema,desarrollar
IncepOper1,fama,saltar,fama,saltar
IncepOper1,cólera,montar,cólera,montar
IncepOper1,altercado,provocar,altercado,provocar
IncepOper1,conclusión,llegar,conclusión,llegar
IncepOper1,rebelión,liderar,rebelión,liderar
IncepOper1,reputación,ganar,reputación,ganar
IncepOper1,rebeldía,declararse,rebeldía,declararse
IncepOper1,papel,asumir,papel,asumir
IncepOper1,papel,adoptar,papel,adoptar
IncepOper1,raíz,echar,raíz,echar
IncepOper1,derrota,resultar,derrota,resultar
IncepOper1,sanción,imponer,sanción,imponer
IncepOper1,búsqueda,iniciar,búsqueda,iniciar
IncepOper1,asiento,tomar,asiento,tomar
IncepOper1,servicio,entrar,servicio,entrar
IncepOper1,forma,tomar,forma,tomar
IncepOper1,shock,entrar,shock,entrar
IncepOper1,punto,alcanzar,punto,alcanzar
IncepOper1,postura,adoptar,postura,adoptar
IncepOper1,estado,entrar,estado,entrar
IncepOper1,acento,recibir,acento,recibir
IncepOper1,huelga,declararse,huelga,declararse
IncepOper1,apoplejía,sufrir,apoplejía,sufrir
IncepOper1,éxito,tener,éxito,tener
IncepOper1,éxito,tener,éxito,tener
IncepOper1,negociación,iniciar,negociación,iniciar
IncepOper1,problema,meterse,problema,meterse
IncepOper1,lío,meterse,lío,meterse
IncepOper1,ventaja,sacar,ventaja,sacar
IncepOper1,víctima,caer,víctima,caer
IncepOper1,victorioso,salir,victorioso,salir
IncepOper1,victoria,alcanzar,victoria,alcanzar
IncepOper1,victoria,obtener,victoria,obtener
IncepOper1,victoria,conseguir,victoria,conseguir
IncepOper1,victoria,sumar,victoria,sumar
IncepOper1,victoria,ganar,victoria,ganar
IncepOper1,vista,obtener,vista,obtener
IncepOper1,virus,coger,virus,coger
IncepOper1,virus,contraer,virus,contraer
IncepOper1,guerra,ir,guerra,ir
IncepOper1,guerra,entrar,guerra,entrar
IncepOper2,elogio,ganar,elogio,ganar
IncepOper2,atacado,ser,atacado,ser
IncepOper2,atención,recibir,atención,recibir
IncepOper2,dificultad,toparse,dificultad,toparse
IncepOper2,crítica,_convertirse en el blanco_,crítica,_convertirse en el blanco_
IncepOper2,atacado,ser,atacado,ser
IncepOper2,posesión,entrar,posesión,entrar
IncepOper2,duda,entrar,duda,entrar
IncepOper2,oposición,encontrarse,oposición,encontrarse
IncepOper2,respeto,ganarse,respeto,ganarse
IncepOper2,escrutinio,_ser objeto_,escrutinio,_ser objeto_
IncepOper2,contratiempo,sufrir,contratiempo,sufrir
IncepPredMinus,precio,caer,precio,caer
IncepPredPlus,ira,crecer,ira,crecer
IncepPredPlus,ira,aumentar,ira,aumentar
IncepPredPlus,_tensión arterial_,subir,_tensión arterial_,subir
IncepPredPlus,baja,ascender,baja,ascender
IncepPredPlus,nube,agruparse,nube,agruparse
IncepPredPlus,preocupación,crecer,preocupación,crecer
IncepPredPlus,coste,dispararse,coste,dispararse
IncepPredPlus,crisis,agudizarse,crisis,agudizarse
IncepPredPlus,crítica,intensificarse,crítica,intensificarse
IncepPredPlus,escisión,intensificarse,escisión,intensificarse
IncepPredPlus,miedo,aumentar,miedo,aumentar
IncepPredPlus,inflación,_subir poco a poco_,inflación,_subir poco a poco_
IncepPredPlus,inflación,aumentar,inflación,aumentar
IncepPredPlus,inflación,dispararse,inflación,dispararse
IncepPredPlus,influencia,crecer,influencia,crecer
IncepPredPlus,influencia,aumentar,influencia,aumentar
IncepPredPlus,interés,ampliarse,interés,ampliarse
IncepPredPlus,interés,crecer,interés,crecer
IncepPredPlus,interés,aumentar,interés,aumentar
IncepPredPlus,cifra,multiplicarse,cifra,multiplicarse
IncepPredPlus,cifra,aumentar,cifra,aumentar
IncepPredPlus,opinión,reforzar,opinión,reforzar
IncepPredPlus,indignación,crecer,indignación,crecer
IncepPredPlus,ritmo,acelerarse,ritmo,acelerarse
IncepPredPlus,popularidad,crecer,popularidad,crecer
IncepPredPlus,popularidad,dispararse,popularidad,dispararse
IncepPredPlus,presión,crecer,presión,crecer
IncepPredPlus,presión,aumentar,presión,aumentar
IncepPredPlus,presión,_ser cada vez mayor_,presión,_ser cada vez mayor_
IncepPredPlus,precio,subir,precio,subir
IncepPredPlus,precio,aumentar,precio,aumentar
IncepPredPlus,precio,subir,precio,subir
IncepPredPlus,precio,dispararse,precio,dispararse
IncepPredPlus,precio,_irse por las nubes_,precio,_irse por las nubes_
IncepPredPlus,precio,dispararse,precio,dispararse
IncepPredPlus,precio,elevarse,precio,elevarse
IncepPredPlus,calidad,mejorar,calidad,mejorar
IncepPredPlus,fila,aumentar,fila,aumentar
IncepPredPlus,fuerza,cobrar,fuerza,cobrar
IncepPredPlus,fuerza,reunir,fuerza,reunir
IncepPredPlus,temperatura,elevarse,temperatura,elevarse
IncepPredPlus,tensión,elevarse,tensión,elevarse
IncepPredPlus,tensión,intensificarse,tensión,intensificarse
IncepPredPlus,tensión,aumentar,tensión,aumentar
IncepPredPlus,tensión,agudizarse,tensión,agudizarse
IncepPredPlus,peaje,ascender,peaje,ascender
IncepPredPlus,peaje,incrementarse,peaje,incrementarse
IncepPredPlus,peaje,aumentar,peaje,aumentar
IncepPredPlus,uso,extenderse,uso,extenderse
IncepPredPlus,violencia,intensificarse,violencia,intensificarse
IncepPredPlus,violencia,dispararse,violencia,dispararse
IncepPredPlus,tiempo,mejorar,tiempo,mejorar
Labor12,cuenta,tener,cuenta,tener
Labor12,estima,tener,estima,tener
Labor12,práctica,poner,práctica,poner
LiquFact0,derecho,violar,derecho,violar
LiquFunc0,daño,reparar,daño,reparar
LiquFunc0,incendio,extinguir,incendio,extinguir
LiquFunc0,incendio,apagar,incendio,apagar
LiquFunc0,esperanza,_poner fin_,esperanza,_poner fin_
LiquFunc0,récord,batir,récord,batir
Magn,habilidad,asombrosa,habilidad,asombrosa
Magn,acento,marcado,acento,marcado
Magn,acento,fuerte,acento,fuerte
Magn,acento,marcado,acento,marcado
Magn,aceptación,incondicional,aceptación,incondicional
Magn,acceso,completo,acceso,completo
Magn,accidente,grave,accidente,grave
Magn,aplauso,considerable,aplauso,considerable
Magn,distinción,máxima,distinción,máxima
Magn,relato,vívido,relato,vívido
Magn,acusación,grave,acusación,grave
Magn,logro,gran,logro,gran
Magn,actuar,_con rapidez_,actuar,_con rapidez_
Magn,medida,drástica,medida,drástica
Magn,medida,rápida,medida,rápida
Magn,medida,dura,medida,dura
Magn,medida,enérgica,medida,enérgica
Magn,adictivo,altamente,adictivo,altamente
Magn,admirar,mucho,admirar,mucho
Magn,admirador,gran,admirador,gran
Magn,ventaja,absoluta,ventaja,absoluta
Magn,ventaja,enorme,ventaja,enorme
Magn,ventaja,importante,ventaja,importante
Magn,ventaja,máxima,ventaja,máxima
Magn,aventura,gran,aventura,gran
Magn,recomendar,encarecidamente,recomendar,encarecidamente
Magn,afectar,sumamente,afectar,sumamente
Magn,afectar,profundamente,afectar,profundamente
Magn,edad,avanzada,edad,avanzada
Magn,edad,tercera,edad,tercera
Magn,edad,vejez,edad,vejez
Magn,acuerdo,pleno,acuerdo,pleno
Magn,delante,hacia,delante,hacia
Magn,_bebida alcohólica_,fuerte,_bebida alcohólica_,fuerte
Magn,alerta,máxima,alerta,máxima
Magn,cantidad,enorme,cantidad,enorme
Magn,cantidad,ingente,cantidad,ingente
Magn,cantidad,gran,cantidad,gran
Magn,análisis,profundo,análisis,profundo
Magn,ira,profunda,ira,profunda
Magn,enfado,gran,enfado,gran
Magn,disculparse,profusamente,disculparse,profusamente
Magn,apetito,insaciable,apetito,insaciable
Magn,apetito,voraz,apetito,voraz
Magn,aplauso,frenético,aplauso,frenético
Magn,aplauso,fuerte,aplauso,fuerte
Magn,aplauso,entusiasmado,aplauso,entusiasmado
Magn,aplauso,atronador,aplauso,atronador
Magn,aplauso,tempestad,aplauso,tempestad
Magn,apreciar,plenamente,apreciar,plenamente
Magn,apreciar,enormemente,apreciar,enormemente
Magn,apreciar,_de veras_,apreciar,_de veras_
Magn,apreciar,muchísimo,apreciar,muchísimo
Magn,agradecimiento,profundo,agradecimiento,profundo
Magn,aproximación,cercana,aproximación,cercana
Magn,discutir,acaloradamente,discutir,acaloradamente
Magn,argumento,convincente,argumento,convincente
Magn,argumento,convincente,argumento,convincente
Magn,argumento,buen,argumento,buen
Magn,discusión,acalorada,discusión,acalorada
Magn,argumento,persuasivo,argumento,persuasivo
Magn,argumento,contundente,argumento,contundente
Magn,armado,fuertemente,armado,fuertemente
Magn,artillería,pesada,artillería,pesada
Magn,ataque,fuerte,ataque,fuerte
Magn,ataque,feroz,ataque,feroz
Magn,ataque,mordaz,ataque,mordaz
Magn,ataque,fuerte,ataque,fuerte
Magn,atacar,vigorosamente,atacar,vigorosamente
Magn,ataque,violento,ataque,violento
Magn,atacar,violentamente,atacar,violentamente
Magn,atención,especial,atención,especial
Magn,atención,mucha,atención,mucha
Magn,atención,considerable,atención,considerable
Magn,atención,intensa,atención,intensa
Magn,atención,meticulosa,atención,meticulosa
Magn,atención,estricta,atención,estricta
Magn,atracción,fuerte,atracción,fuerte
Magn,autoridad,absoluta,autoridad,absoluta
Magn,esperar,ansiosamente,esperar,ansiosamente
Magn,despierto,completamente,despierto,completamente
Magn,consciente,plenamente,consciente,plenamente
Magn,atrás,mucho,atrás,mucho
Magn,apoyo,fuerte,apoyo,fuerte
Magn,base,firme,base,firme
Magn,base,sólida,base,sólida
Magn,batalla,amarga,batalla,amarga
Magn,batalla,sangrienta,batalla,sangrienta
Magn,batalla,encarnizada,batalla,encarnizada
Magn,batalla,gran,batalla,gran
Magn,batalla,dura,batalla,dura
Magn,batalla,campal,batalla,campal
Magn,golpear,brutalmente,golpear,brutalmente
Magn,vencer,rotundamente,vencer,rotundamente
Magn,hermoso,extraordinariamente,hermoso,extraordinariamente
Magn,belleza,extrema,belleza,extrema
Magn,belleza,excepcional,belleza,excepcional
Magn,cerveza,fuerte,cerveza,fuerte
Magn,convicción,firme,convicción,firme
Magn,convicción,firme,convicción,firme
Magn,creer,fervientemente,creer,fervientemente
Magn,creer,firmemente,creer,firmemente
Magn,creyente,firme,creyente,firme
Magn,beneficio,gran,beneficio,gran
Magn,beneficiar,enormemente,beneficiar,enormemente
Magn,beneficiar,ampliamente,beneficiar,ampliamente
Magn,intento,desesperado,intento,desesperado
Magn,recibo,astronómico,recibo,astronómico
Magn,sangrar,mucho,sangrar,mucho
Magn,sangrar,profusamente,sangrar,profusamente
Magn,_tensión arterial_,alta,_tensión arterial_,alta
Magn,golpe,devastador,golpe,devastador
Magn,golpe,fatal,golpe,fatal
Magn,golpe,serio,golpe,serio
Magn,golpe,duro,golpe,duro
Magn,golpe,fuerte,golpe,fuerte
Magn,golpe,serio,golpe,serio
Magn,golpe,letal,golpe,letal
Magn,golpe,fuerte,golpe,fuerte
Magn,bombardeo,intenso,bombardeo,intenso
Magn,vínculo,fuerte,vínculo,fuerte
Magn,impulso,gran,impulso,gran
Magn,respiración,profunda,respiración,profunda
Magn,peso,todo,peso,todo
Magn,campaña,gran,campaña,gran
Magn,campaña,vigorosa,campaña,vigorosa
Magn,_hacer campaña_,_con ahínco_,_hacer campaña_,_con ahínco_
Magn,preocuparse,profundamente,preocuparse,profundamente
Magn,preocuparse,realmente,preocuparse,realmente
Magn,preocuparse,muchísimo,preocuparse,muchísimo
Magn,caso,grave,caso,grave
Magn,desafío,gran,desafío,gran
Magn,desafío,enorme,desafío,enorme
Magn,desafío,gran,desafío,gran
Magn,desafío,importante,desafío,importante
Magn,desafío,duro,desafío,duro
Magn,campeón,poderoso,campeón,poderoso
Magn,cambiar,considerablemente,cambiar,considerablemente
Magn,cambiar,drásticamente,cambiar,drásticamente
Magn,cambiar,radicalmente,cambiar,radicalmente
Magn,comprobar,cuidadosamente,comprobar,cuidadosamente
Magn,comprobar,_dos veces_,comprobar,_dos veces_
Magn,animar,fervientemente,animar,fervientemente
Magn,afirmación,audaz,afirmación,audaz
Magn,afirmación,contundente,afirmación,contundente
Magn,claridad,cristalina,claridad,cristalina
Magn,enfrentamiento,sangriento,enfrentamiento,sangriento
Magn,enfrentamiento,fuerte,enfrentamiento,fuerte
Magn,enfrentamiento,violento,enfrentamiento,violento
Magn,clase,gran,clase,gran
Magn,clasificación,detallada,clasificación,detallada
Magn,claro,completamente,claro,completamente
Magn,claro,_como el agua_,claro,_como el agua_
Magn,claro,perfectamente,claro,perfectamente
Magn,frío,extremadamente,frío,extremadamente
Magn,resfriado,fuerte,resfriado,fuerte
Magn,colaborar,estrechamente,colaborar,estrechamente
Magn,coleccionista,apasionado,coleccionista,apasionado
Magn,combate,duro,combate,duro
Magn,elogiar,mucho,elogiar,mucho
Magn,compromiso,firme,compromiso,firme
Magn,comprometido,firmemente,comprometido,firmemente
Magn,competir,duro,competir,duro
Magn,competente,sumamente,competente,sumamente
Magn,competencia,difícil,competencia,difícil
Magn,competencia,dura,competencia,dura
Magn,quejarse,amargamente,quejarse,amargamente
Magn,concentración,alta,concentración,alta
Magn,preocupación,gran,preocupación,gran
Magn,preocupación,profunda,preocupación,profunda
Magn,preocupación,grave,preocupación,grave
Magn,preocupación,enorme,preocupación,enorme
Magn,preocupación,importante,preocupación,importante
Magn,preocupación,apremiante,preocupación,apremiante
Magn,preocupación,profunda,preocupación,profunda
Magn,preocupación,seria,preocupación,seria
Magn,preocupado,sumamente,preocupado,sumamente
Magn,concesión,importante,concesión,importante
Magn,conclusión,ineludible,conclusión,ineludible
Magn,conclusión,fundamental,conclusión,fundamental
Magn,condenar,rotundamente,condenar,rotundamente
Magn,condenar,firmemente,condenar,firmemente
Magn,estado,crítico,estado,crítico
Magn,condición,estricta,condición,estricta
Magn,condición,estricta,condición,estricta
Magn,confianza,absoluta,confianza,absoluta
Magn,confianza,plena,confianza,plena
Magn,confianza,gran,confianza,gran
Magn,consenso,amplio,consenso,amplio
Magn,consecuencia,trascendental,consecuencia,trascendental
Magn,consecuencia,grave,consecuencia,grave
Magn,sopesar,detenidamente,sopesar,detenidamente
Magn,considerar,generalmente,considerar,generalmente
Magn,considerar,universalmente,considerar,universalmente
Magn,consideración,cuidadosa,consideración,cuidadosa
Magn,consideración,seria,consideración,seria
Magn,restricción,estricta,restricción,estricta
Magn,contacto,estrecho,contacto,estrecho
Magn,desprecio,abierto,desprecio,abierto
Magn,competición,reñida,competición,reñida
Magn,competición,ajustada,competición,ajustada
Magn,contraste,fuerte,contraste,fuerte
Magn,contraste,marcado,contraste,marcado
Magn,contrastar,fuertemente,contrastar,fuertemente
Magn,contribución,importante,contribución,importante
Magn,control,absoluto,control,absoluto
Magn,control,total,control,total
Magn,control,estricto,control,estricto
Magn,controles,rigurosos,controles,rigurosos
Magn,controlar,estrictamente,controlar,estrictamente
Magn,controvertido,muy,controvertido,muy
Magn,controversia,gran,controversia,gran
Magn,corresponderse,estrechamente,corresponderse,estrechamente
Magn,corrupción,desenfrenada,corrupción,desenfrenada
Magn,coste,alto,coste,alto
Magn,coste,exorbitante,coste,exorbitante
Magn,coste,elevado,coste,elevado
Magn,coste,importante,coste,importante
Magn,cobertura,amplia,cobertura,amplia
Magn,delito,grave,delito,grave
Magn,crimen,horrible,crimen,horrible
Magn,crisis,profunda,crisis,profunda
Magn,crisis,gran,crisis,gran
Magn,crítico,abierto,crítico,abierto
Magn,crítico,acre,crítico,acre
Magn,crítico,fuerte,crítico,fuerte
Magn,crítico,franco,crítico,franco
Magn,crítico,ferviente,crítico,ferviente
Magn,crítico,sumamente,crítico,sumamente
Magn,crítico,muy,crítico,muy
Magn,crítica,ácida,crítica,ácida
Magn,crítica,dura,crítica,dura
Magn,crítica,fuerte,crítica,fuerte
Magn,crítica,aguda,crítica,aguda
Magn,crítica,fuerte,crítica,fuerte
Magn,criticar,duramente,criticar,duramente
Magn,criticar,rotundamente,criticar,rotundamente
Magn,criticar,severamente,criticar,severamente
Magn,criticar,duramente,criticar,duramente
Magn,criticar,fuertemente,criticar,fuertemente
Magn,corto,muy,corto,muy
Magn,grito,fuerte,grito,fuerte
Magn,curva,pronunciada,curva,pronunciada
Magn,recorte,gran,recorte,gran
Magn,recorte,importante,recorte,importante
Magn,daños,sustanciales,daños,sustanciales
Magn,daños,grandes,daños,grandes
Magn,daños,incalculables,daños,incalculables
Magn,daños,importantes,daños,importantes
Magn,daños,graves,daños,graves
Magn,dañar,gravemente,dañar,gravemente
Magn,dañado,gravemente,dañado,gravemente
Magn,dañado,seriamente,dañado,seriamente
Magn,peligro,gran,peligro,gran
Magn,peligro,mortal,peligro,mortal
Magn,peligroso,extremadamente,peligroso,extremadamente
Magn,peligroso,muy,peligroso,muy
Magn,debate,acalorado,debate,acalorado
Magn,debate,intenso,debate,intenso
Magn,debate,animado,debate,animado
Magn,debatido,muy,debatido,muy
Magn,deudas,considerables,deudas,considerables
Magn,deuda,impagable,deuda,impagable
Magn,descenso,drástico,descenso,drástico
Magn,descenso,serio,descenso,serio
Magn,descenso,pronunciado,descenso,pronunciado
Magn,empeorar,considerablemente,empeorar,considerablemente
Magn,condecorado,ampliamente,condecorado,ampliamente
Magn,derrota,devastadora,derrota,devastadora
Magn,derrota,total,derrota,total
Magn,derrotar,decisivamente,derrotar,decisivamente
Magn,derrotar,completamente,derrotar,completamente
Magn,defecto,grave,defecto,grave
Magn,defender,_con fuerza_,defender,_con fuerza_
Magn,defender,vehementemente,defender,vehementemente
Magn,desafiar,abiertamente,desafiar,abiertamente
Magn,grado,alto,grado,alto
Magn,grado,alto,grado,alto
Magn,ahondar,profundamente,ahondar,profundamente
Magn,necesidad,gran,necesidad,gran
