LEX_FUNC,KEYWORD,VALUE,KEYWORD_lemma,VALUE_lemma
IncepFunc0,hullabaloo,breaks out,hullabaloo,breaks out
IncepFunc0,hurricane,forms,hurricane,form
IncepFunc0,idea,suggests itself,idea,suggests itself
IncepFunc0,impetus,comes,impetus,come
IncepFunc0,infection,sets in,infection,sets in
IncepFunc0,need,arises,need,arise
IncepFunc0,night,falls,night,fall
IncepFunc0,objection,arises,objection,arise
IncepFunc0,objection,rises,objection,rise
IncepFunc0,opportunity,arises,opportunity,arise
IncepFunc0,pimple,_comes out_,pimple,_comes out_
IncepFunc0,possibility,emerges,possibility,emerge
IncepFunc0,problem,arises,problem,arise
IncepFunc0,problem,emerges,problem,emerge
IncepFunc0,protests,erupt,protest,erupt
IncepFunc0,question,arises,question,arise
IncepFunc0,question,emerges,question,emerge
IncepFunc0,riot,_breaks out_,riot,_breaks out_
IncepFunc0,row,_breaks out_,row,_breaks out_
IncepFunc0,storm,_breaks out_,storm,_breaks out_
IncepFunc0,test,comes,test,come
IncepFunc0,typhoon,forms,typhoon,form
IncepFunc0,violence,_flares up_,violence,_flares up_
IncepFunc0,violence,breaks out,violence,breaks out
IncepFunc0,violence,erupts,violence,erupt
IncepFunc0,war,_breaks out_,war,_breaks out_
IncepFunc0,wind,rises,wind,rise
IncepFunc0,winter,is setting in,winter,is setting in
IncepOper1,_cold feet_,get,_cold feet_,get
IncepOper1,_dead heat_,move,_dead heat_,move
IncepOper1,_in the doghouse_,find oneself,_in the doghouse_,find oneself
IncepOper1,_in the doghouse_,get,_in the doghouse_,get
IncepOper1,_point of view_,adopt,_point of view_,adopt
IncepOper1,_upper hand_,get,_upper hand_,get
IncepOper1,_upper hand_,get,_upper hand_,get
IncepOper1,access,gain,access,gain
IncepOper1,access,get,access,get
IncepOper1,accord,reach,accord,reach
IncepOper1,ache,get,ache,get
IncepOper1,action,go,action,go
IncepOper1,affection,get,affection,get
IncepOper1,age,reach,age,reach
IncepOper1,age,turn,age,turn
IncepOper1,agreement,come,agreement,come
IncepOper1,agreement,reach,agreement,reach
IncepOper1,anarchy,sink,anarchy,sink
IncepOper1,anarchy,slip,anarchy,slip
IncepOper1,anger,fly,anger,fly
IncepOper1,angry,_lose […] temper_,angry,_lose […] temper_
IncepOper1,apogee,reach,apogee,reach
IncepOper1,assumption,make,assumption,make
IncepOper1,attack,go,attack,go
IncepOper1,attack,launch,attack,launch
IncepOper1,awareness,come,awareness,come
IncepOper1,ballistic,go,ballistic,go
IncepOper1,bananas,go,banana,go
IncepOper1,bloom,come,bloom,come
IncepOper1,bonkers,go,bonkers,go
IncepOper1,campaign,kick off,campaign,kick off
IncepOper1,capacity,develop,capacity,develop
IncepOper1,chorus,join,chorus,join
IncepOper1,circulation,get,circulation,get
IncepOper1,cold,catch,cold,catch
IncepOper1,coma,sink,coma,sink
IncepOper1,coma,slip,coma,slip
IncepOper1,command,take,command,take
IncepOper1,commitment,make,commitment,make
IncepOper1,competition,enter,competition,enter
IncepOper1,conflict,come,conflict,come
IncepOper1,conflict,˹rrun afoul˺,conflict,˹rrun afoul˺
IncepOper1,contact,come,contact,come
IncepOper1,contact,_touch base_,contact,_touch base_
IncepOper1,control,assume,control,assume
IncepOper1,currency,gain,currency,gain
IncepOper1,damage,incur,damage,incur
IncepOper1,damage,suffer,damage,suffer
IncepOper1,damage,sustain,damage,sustain
IncepOper1,death,find,death,find
IncepOper1,death,meet,death,meet
IncepOper1,debt,fall,debt,fall
IncepOper1,debt,incur,debt,incur
IncepOper1,decay,fall,decay,fall
IncepOper1,degree,reach,degree,reach
IncepOper1,demonstration,stage,demonstration,stage
IncepOper1,despair,sink,despair,sink
IncepOper1,destiny,meet,destiny,meet
IncepOper1,direction,take,direction,take
IncepOper1,disease,catch,disease,catch
IncepOper1,disease,contract,disease,contract
IncepOper1,dislike,conceive,dislike,conceive
IncepOper1,disrepair,fall,disrepair,fall
IncepOper1,distinction,gain,distinction,gain
IncepOper1,doubt,fall,doubt,fall
IncepOper1,ecstasy,go,ecstasy,go
IncepOper1,effect,come,effect,come
IncepOper1,effect,go,effect,go
IncepOper1,effect,take,effect,take
IncepOper1,effort,mount,effort,mount
IncepOper1,end,come,end,come
IncepOper1,end,endV,end,endV
IncepOper1,entry,gain,entry,gain
IncepOper1,expenditure,incur,expenditure,incur
IncepOper1,experience,gap,experience,gap
IncepOper1,fame,achieve,fame,achieve
IncepOper1,fatalities,incur,fatality,incur
IncepOper1,fever,work up,fever,work up
IncepOper1,fire,open,fire,open
IncepOper1,fire,catch,fire,catch
IncepOper1,flight,take,flight,take
IncepOper1,flight,take to [...] heels,flight,take to [...] heels
IncepOper1,focus,come,focus,come
IncepOper1,foothold,gain,foothold,gain
IncepOper1,force,come,force,come
IncepOper1,form,take,form,take
IncepOper1,free,walk,free,walk
IncepOper1,frenzy,go,frenzy,go
IncepOper1,fury,fly,fury,fly
IncepOper1,grin,breaks into,grin,breaks into
IncepOper1,grin,splits into,grin,splits into
IncepOper1,grip,get,grip,get
IncepOper1,habit,acquire,habit,acquire
IncepOper1,habit,contract,habit,contract
IncepOper1,habit,develop,habit,develop
IncepOper1,habit,fall,habit,fall
IncepOper1,habit,form,habit,form
IncepOper1,habit,get,habit,get
IncepOper1,habit,take,habit,take
IncepOper1,halt,come,halt,come
IncepOper1,high,hit,high,hit
IncepOper1,high,reach,high,reach
IncepOper1,high,touch,high,touch
IncepOper1,history,go down,history,go down
IncepOper1,ill,fall,ill,fall
IncepOper1,illness,be stricken,illness,be stricken
IncepOper1,illness,come down,illness,come down
IncepOper1,impasse,reach,impasse,reach
IncepOper1,impression,gain,impression,gain
IncepOper1,impression,receive,impression,receive
IncepOper1,in love,fall,in love,fall
IncepOper1,independence,attain,independence,attain
IncepOper1,inheritance,come,inheritance,come
IncepOper1,inheritance,receive,inheritance,receive
IncepOper1,initiative,launch,initiative,launch
IncepOper1,insane,go,insane,go
IncepOper1,insight,gain,insight,gain
IncepOper1,interest,take,interest,take
IncepOper1,into bloom,come,into bloom,come
IncepOper1,invasion,launch,invasion,launch
IncepOper1,investigation,undertake,investigation,undertake
IncepOper1,knowledge,gain,knowledge,gain
IncepOper1,labor,go,labor,go
IncepOper1,lawsuit,bring,lawsuit,bring
IncepOper1,lead,take,lead,take
IncepOper1,leak,spring,leak,spring
IncepOper1,leave,go,leave,go
IncepOper1,leave,take,leave,take
IncepOper1,liability,incur,liability,incur
IncepOper1,look,take on,look,take on
IncepOper1,love,fall,love,fall
IncepOper1,love,fall,love,fall
IncepOper1,majority,attain,majority,attain
IncepOper1,manhunt,launch,manhunt,launch
IncepOper1,mastery,acquire,mastery,acquire
IncepOper1,missing,go,missing,go
IncepOper1,notice,take,notice,take
IncepOper1,notoriety,gain,notoriety,gain
IncepOper1,nuts,go,nut,go
IncepOper1,obscurity,sink,obscurity,sink
IncepOper1,offensive,go,offense,go
IncepOper1,offensive,launch,offense,launch
IncepOper1,office,take,office,take
IncepOper1,operation,launch,operation,launch
IncepOper1,operation,mount,operation,mount
IncepOper1,operation,stage,operation,stage
IncepOper1,opinion,form,opinion,form
IncepOper1,panic,fly,panic,fly
IncepOper1,panic,get,panic,get
IncepOper1,part,become,part,become
IncepOper1,peak,reach,peak,reach
IncepOper1,peak,peakV,peak,peakV
IncepOper1,pity,take,pity,take
IncepOper1,play,come,play,come
IncepOper1,power,gain,power,gain
IncepOper1,power,come,power,come
IncepOper1,presidency,assume,presidency,assume
IncepOper1,pressure,bring [...] to bear [...],pressure,bring [...] to bear [...]
IncepOper1,pressure,put,pressure,put
IncepOper1,prey,fall,prey,fall
IncepOper1,problem,develop,problem,develop
IncepOper1,prominence,rise,prominence,rise
IncepOper1,proportions,assume,proportion,assume
IncepOper1,rage,fly,rage,fly
IncepOper1,rage,get,rage,get
IncepOper1,rampage,go,rampage,go
IncepOper1,raptures,go,rapture,go
IncepOper1,realization,come,realization,come
IncepOper1,rebellion,raise,rebellion,raise
IncepOper1,reputation,gain,reputation,gain
IncepOper1,rogue,go,rogue,go
IncepOper1,role,assume,role,assume
IncepOper1,role,_take on_,role,_take on_
IncepOper1,role,_take up_,role,_take up_
IncepOper1,roots,strike,root,strike
IncepOper1,rout,turn,rout,turn
IncepOper1,row,raise,row,raise
IncepOper1,ruins,_fall apart_,ruin,_fall apart_
IncepOper1,sanctions,impose,sanction,impose
IncepOper1,search,launch,search,launch
IncepOper1,seat,take,seat,take
IncepOper1,service,come,service,come
IncepOper1,shape,take,shape,take
IncepOper1,shock,go,shock,go
IncepOper1,sick,_come down_,sick,_come down_
IncepOper1,siege,undertake,siege,undertake
IncepOper1,significance,take on,significance,take on
IncepOper1,silence,lapse,silence,lapse
IncepOper1,smile,break,smile,break
IncepOper1,sober,_sober up_,sober,_sober up_
IncepOper1,stage,reach,stage,reach
IncepOper1,stand,adopt,stand,adopt
IncepOper1,stand,take,stand,take
IncepOper1,stardom,burst,stardom,burst
IncepOper1,state,enter,state,enter
IncepOper1,stress,receive,stress,receive
IncepOper1,strike,go,strike,go
IncepOper1,strike,_walk out_,strike,_walk out_
IncepOper1,stroke,suffer,stroke,suffer
IncepOper1,success,achieve,success,achieve
IncepOper1,success,meet,success,meet
IncepOper1,success,win,success,win
IncepOper1,support,garner,support,garner
IncepOper1,talks,open,talk,open
IncepOper1,tour,set off,tour,set off
IncepOper1,trouble,get,trouble,get
IncepOper1,trouble,run,trouble,run
IncepOper1,value,assume,value,assume
IncepOper1,victim,fall,victim,fall
IncepOper1,victorious,emerge,victorious,emerge
IncepOper1,victory,achieve,victory,achieve
IncepOper1,victory,gain,victory,gain
IncepOper1,victory,mark,victory,mark
IncepOper1,victory,score,victory,score
IncepOper1,victory,win,victory,win
IncepOper1,view,get,view,get
IncepOper1,virus,be infected,virus,be infected
IncepOper1,virus,catch,virus,catch
IncepOper1,virus,contract,virus,contract
IncepOper1,war,go,war,go
IncepOper1,war,open,war,open
IncepOper2,acceptance,gain,acceptance,gain
IncepOper2,acclaim,win,acclaim,win
IncepOper2,approval,get,approval,get
IncepOper2,approval,receive,approval,receive
IncepOper2,attack,come,attack,come
IncepOper2,attention,get,attention,get
IncepOper2,attention,receive,attention,receive
IncepOper2,bombardment,come,bombardment,come
IncepOper2,challenge,encounter,challenge,encounter
IncepOper2,credence,find,credence,find
IncepOper2,credence,gain,credence,gain
IncepOper2,criticism,come in,criticism,come in
IncepOper2,criticism,come,criticism,come
IncepOper2,difficulties,run,difficulty,run
IncepOper2,disgrace,fall,disgrace,fall
IncepOper2,disuse,fall,disuse,fall
IncepOper2,employment,enter,employment,enter
IncepOper2,fire,come,fire,come
IncepOper2,fire,come,fire,come
IncepOper2,injury,sustain,injury,sustain
IncepOper2,market,arrive,market,arrive
IncepOper2,market,reach,market,reach
IncepOper2,oblivion,fall,oblivion,fall
IncepOper2,oblivion,sink,oblivion,sink
IncepOper2,obstacle,encounter,obstacle,encounter
IncepOper2,possession,come,possession,come
IncepOper2,power,fall,power,fall
IncepOper2,question,come,question,come
IncepOper2,resistance,meet,resistance,meet
IncepOper2,resistance,run,resistance,run
IncepOper2,respect,earn,respect,earn
IncepOper2,respect,gain,respect,gain
IncepOper2,respect,win,respect,win
IncepOper2,review,get,review,get
IncepOper2,scrutiny,come,scrutiny,come
IncepOper2,setback,receive,setback,receive
IncepOper2,setback,suffer,setback,suffer
IncepOper2,setback,suffer,setback,suffer
IncepOper2,support,receive,support,receive
IncepOper2,support,gain,support,gain
IncepOper2,support,get,support,get
IncepOper2,support,muster,support,muster
IncepOper2,suspicion,come,suspicion,come
IncepOper2,suspicion,fall,suspicion,fall
IncepOper2,term,get,term,get
IncepOper2,term,receive,term,receive
IncepOper2,threat,wake up,threat,wake up
IncepOper2,trial,go,trial,go
IncepOper2,use,come,use,come
IncepOper2,use,find,use,find
IncepOper2,vote,come,vote,come
IncepOper2,wound,sustain,wound,sustain
IncepPredMinus,anger,cools,anger,cool
IncepPredMinus,anger,falls,anger,fall
IncepPredMinus,angry,_cool off_,angry,_cool off_
IncepPredMinus,appetite,jades,appetite,jade
IncepPredMinus,backing,ebbs,backing,ebb
IncepPredMinus,backing,erodes,backing,erode
IncepPredMinus,blood pressure,goes down,blood pressure,goes down
IncepPredMinus,blood pressure,is down,blood pressure,is down
IncepPredMinus,chances,fade (away),chance,fade (away)
IncepPredMinus,chances,slip (away),chance,slip (away)
IncepPredMinus,civility,decline,civility,decline
IncepPredMinus,danger,recedes,danger,recede
IncepPredMinus,flames,ease,fire,ease
IncepPredMinus,heat wave,loosens,heat wave,loosen
IncepPredMinus,high,be down,high,be down
IncepPredMinus,hope,dims,hope,dim
IncepPredMinus,influence,wanes,influence,wane
IncepPredMinus,interest,diminishes,interest,diminish
IncepPredMinus,noise,subside,noise,subside
IncepPredMinus,popularity,plummets,popularity,plummet
IncepPredMinus,popularity,sinks,popularity,sink
IncepPredMinus,price,eases,price,ease
IncepPredMinus,price,drops,price,drop
IncepPredMinus,resistance,weakens,resistance,weaken
IncepPredMinus,situation,deteriorates,situation,deteriorate
IncepPredMinus,storm,abates,storm,abate
IncepPredMinus,support,dwindles,support,dwindle
IncepPredMinus,support,slips,support,slip
IncepPredMinus,support,wanes,support,wane
IncepPredMinus,temperature,cools off,temperature,cools off
IncepPredMinus,temperature,drops,temperature,drop
IncepPredMinus,tension,fades,tension,fade
IncepPredMinus,violence,subsides,violence,subside
IncepPredMinus,wind,_dies down_,wind,_dies down_
IncepPredMinus,wind,eases,wind,ease
IncepPredPlus,anger,grows,anger,grow
IncepPredPlus,anger,mounts,anger,mount
IncepPredPlus,anger,rises,anger,rise
IncepPredPlus,anger,wells up,anger,wells up
IncepPredPlus,blood pressure,goes up,blood pressure,goes up
IncepPredPlus,blood pressure,rises,blood pressure,rise
IncepPredPlus,blood pressure,runs up,blood pressure,runs up
IncepPredPlus,casualties,mount,casualty,mount
IncepPredPlus,chances,grow,chance,grow
IncepPredPlus,clouds,gather,cloud,gather
IncepPredPlus,concern,grows,concern,grow
IncepPredPlus,confidence,deepen,confidence,deepen
IncepPredPlus,cost,baloons,cost,baloons
IncepPredPlus,cost,sky-rockets,cost,sky-rockets
IncepPredPlus,cost,soars,cost,soar
IncepPredPlus,crisis,deepens,crisis,deepen
IncepPredPlus,crisis,unfolds,crisis,unfold
IncepPredPlus,criticism,mounts,criticism,mount
IncepPredPlus,division,deepens,division,deepen
IncepPredPlus,fear,mounts,fear,mount
IncepPredPlus,grin,widens,grin,widen
IncepPredPlus,high,be up,high,be up
IncepPredPlus,hope,soars,hope,soar
IncepPredPlus,influence,grows,influence,grow
IncepPredPlus,influence,increases,influence,increase
IncepPredPlus,interest,grows,interest,grow
IncepPredPlus,interest,increases,interest,increase
IncepPredPlus,loss,widen,loss,widen
IncepPredPlus,momentum,is building,momentum,is building
IncepPredPlus,number,explodes,number,explode
IncepPredPlus,number,grows,number,grow
IncepPredPlus,outrage,grows,outrage,grow
IncepPredPlus,outrage,mounts,outrage,mount
IncepPredPlus,popularity,grows,popularity,grow
IncepPredPlus,popularity,soars,popularity,soar
IncepPredPlus,pressure,increases,pressure,increase
IncepPredPlus,pressure,is building,pressure,is building
IncepPredPlus,pressure,is mounting,pressure,is mounting
IncepPredPlus,pressure,grows,pressure,grow
IncepPredPlus,price,rises,price,rise
IncepPredPlus,prices,grow,price,grow
IncepPredPlus,prices,increase,price,increase
IncepPredPlus,prices,rise,price,rise
IncepPredPlus,prices,rocket,price,rocket
IncepPredPlus,prices,skyrocket,price,skyrocket
IncepPredPlus,prices,soar,price,soar
IncepPredPlus,prices,spike,price,spike
IncepPredPlus,prices,zoom,price,zoom
IncepPredPlus,quality,rises,quality,rise
IncepPredPlus,ranks,grow,rank,grow
IncepPredPlus,resentment,deepen,resentment,deepen
InceppredPlus,search,intensifies,search,intensifies
IncepPredPlus,strength,gain,strength,gain
IncepPredPlus,strength,gather,strength,gather
IncepPredPlus,strong,_gain force_,strong,_gain force_
IncepPredPlus,strong,_gather steam_,strong,_gather steam_
IncepPredPlus,strong,_pick up steam_,strong,_pick up steam_
IncepPredPlus,temperature,elevates,temperature,elevate
IncepPredPlus,tension,_flares up_,tension,_flares up_
IncepPredPlus,tension,_shoots up_,tension,_shoots up_
IncepPredPlus,tension,heightens,tension,heighten
IncepPredPlus,tension,mounts,tension,mount
IncepPredPlus,tension,rises,tension,rise
IncepPredPlus,tension,sharpens,tension,sharpen
IncepPredPlus,toll,climbs,toll,climb
IncepPredPlus,toll,climbs,toll,climb
IncepPredPlus,toll,mounts,toll,mount
IncepPredPlus,toll,rises,toll,rise
IncepPredPlus,traffic,is building,traffic,is building
IncepPredPlus,use,increases,use,increase
IncepPredPlus,violence,escalates,violence,escalate
IncepPredPlus,violence,spirales,violence,spiral
IncepPredPlus,weather,improves,weather,improve
IncepPredPlus,wind,picks up,wind,picks up
Labor12,abeyance,keep,abeyance,keep
Labor12,accusation,bring,accusation,bring
Labor12,answer,supply,answer,supply
Labor12,applause,greet,applause,greet
Labor12,applause,meet,applause,meet
Labor12,approval,stamp,approval,stamp
Labor12,arrest,place,arrest,place
Labor12,arrest,put,arrest,put
Labor12,automatic fire,rake,automatic fire,rake
Labor12,automatic fire,spray,automatic fire,spray
Labor12,badly,_do a hash_,badly,_do a hash_
Labor12,care,surround,care,surround
Labor12,command,have,command,have
Labor12,completion,bring,completion,bring
Labor12,consideration,take,consideration,take
Labor12,contempt,hold,contempt,hold
Labor12,control,have,control,have
Labor12,curfew,place,curfew,place
Labor12,detention,keep,detention,keep
Labor12,disposal,have,disposal,have
Labor12,donation,give,donation,give
Labor12,esteem,hold,esteem,hold
Labor12,guard,place,guard,place
Labor12,interrogation,subject,interrogation,subject
Labor12,interrogation,submit,interrogation,submit
Labor12,question,call,question,call
Labor12,regard,hold,regard,hold
Labor12,ridicule,hold up,ridicule,hold up
Labor12,sanctions,hit,sanction,hit
Labor12,seal of approval,stamp,seal of approval,stamp
Labor12,shock,come,shock,come
Labor12,stop,draw,stop,draw
Labor12,surprise,catch,surprise,catch
Labor12,surprise,take,surprise,take
Labor12,surveillance,keep,surveillance,keep
Labor12,tip,tipV,tip,tipV
Labor12,torture,put,torture,put
Labor12,trash,put,trash,put
Labor12,use,put,use,put
Labreal12,ambush,ambush,ambush,ambush
Labreal12,artillery,hit,artillery,hit
Labreal12,asphalt,cover,asphalt,cover
Labreal12,asphalt,asphaltV,asphalt,asphaltV
Labreal12,authority,pull rank,authority,pull rank
Labreal12,bomb,bombV,bomb,bombV
Labreal12,bomb,bombV,bomb,bombV
Labreal12,capital,write,capital,write
Labreal12,capital,capitalize,capital,capitalize
Labreal12,explosion,_blow up _,explosion,_blow up _
Labreal12,film,capture,film,capture
Labreal12,filter,strain,filter,strain
Labreal12,fire,hit,fire,hit
Labreal12,frostbite,lose,frostbite,lose
Labreal12,gun,shoot,gun,shoot
Labreal12,horns,gore,horn,gore
Labreal12,inventory,inventorize,inventory,inventorize
Labreal12,knife,stab,knife,stab
Labreal12,mail,put,mail,put
Labreal12,mind,hold,mind,hold
Labreal12,mind,keep,mind,keep
Labreal12,nail,nailV,nail,nailV
Labreal12,oil,oilV,oil,oilV
Labreal12,paint,paintV,paint,paintV
Labreal12,poison,poisonV,poison,poisonV
Labreal12,prize,honor,prize,honor
Labreal12,prize,reward,prize,reward
Labreal12,rock,pelt,rock,pelt
Labreal12,salt,saltV,salt,saltV
Labreal12,saw,cut,saw,cut
Labreal12,saw,sawV,saw,sawV
Labreal12,screw,screwV,screw,screwV
Labreal12,secret,keep,secret,keep
Labreal12,shell,shellV,shell,shellV
Labreal12,shot,hit,shot,hit
Labreal12,sights,have,sight,have
Labreal12,stamp,stamp(V),stamp,stamp(V)
Labreal12,sugar,sugarV,sugar,sugarV
Labreal12,tear gas,tear-gas,tear gas,tear-gas
Labreal12,telephone,call,telephone,call
Labreal12,term,couch,term,cast
Labreal12,trash,trashV,trash,trashV
Labreal12,warning,issue,warning,issue
Labreal12,water,waterV,water,waterV
Labreal12,wheelchair,push,wheelchair,push
Liqu1Func0,account,close,account,close
Liqu1Func0,addiction,kick,addiction,kick
Liqu1Func0,ban,lift,ban,lift
Liqu1Func0,barrier,drop,barrier,drop
Liqu1Func0,blockade,lift,blockade,lift
Liqu1Func0,camp,break,camp,break
Liqu1Func0,career,abandon,career,abandon
Liqu1Func0,career,surrender,career,surrender
Liqu1Func0,citizenship,renounce,citizenship,renounce
Liqu1Func0,commitment,renege,commitment,renege
Liqu1Func0,curfew,lift,curfew,lift
Liqu1Func0,deficit,close,deficit,close
Liqu1Func0,deficit,erase,deficit,erase
Liqu1Func0,demand,waive,demand,waive
Liqu1Func0,desire,stifle,desire,stifle
Liqu1Func0,desire,suppress,desire,suppress
Liqu1Func0,drive,end,drive,end
Liqu1Func0,feud,patch up,feud,patch up
Liqu1Func0,hypothesis,give up,hypothesis,give up
Liqu1Func0,law,abolish,law,abolish
Liqu1Func0,law,abrogate,law,abrogate
Liqu1Func0,law,repeal,law,revoke
Liqu1Func0,measure,reverse,measure,reverse
Liqu1Func0,negotiations,break off,negotiation,break off
Liqu1Func0,negotiations,suspend,negotiation,suspend
Liqu1Func0,objection,waive,objection,waive
Liqu1Func0,order,rescind,order,revoke
Liqu1Func0,order,revoke,order,revoke
Liqu1Func0,plan,scrap,plan,scrap
Liqu1Func0,promise,_back away_,promise,_back away_
Liqu1Func0,promise,renege,promise,renege
Liqu1Func0,resignation,withdraw,resignation,withdraw
Liqu1Func0,sanctions,abolish,sanction,abolish
Liqu1Func0,sanctions,lift,sanction,lift
Liqu1Func0,sanctions,remove,sanction,remove
Liqu1Func0,sanctions,scrap,sanction,scrap
Liqu1Func0,siege,lift,siege,lift
Liqu1Func0,siege,raise,siege,raise
Liqu1Func0,theory,retract,theory,retract
Liqu1Func0,thirst,slake,thirst,slake
Liqu1Func0,thirst,drink,thirst,drink
Liqu1Func0,ties,cut (off),tie,cut (off)
Liqu1Func0,ties,sever,tie,sever
Liqu1Func0,traces,cover,trace,cover
Liqu1Func0,tracks,cover,track,cover
Liqu1Func0,wish,suppress,wish,suppress
LiquFact0,_red tape_,cut,_red tape_,cut
LiquFact0,aircraft,_bring down_,aircraft,_bring down_
LiquFact0,aircraft,down,aircraft,down
LiquFact0,aircraft,_shoot down_,aircraft,_shoot down_
LiquFact0,artery,tricky,artery,tricky
LiquFact0,attempt,foil,attempt,foil
LiquFact0,attempt,thwart,attempt,thwart
LiquFact0,blood,stop,blood,stop
LiquFact0,circuit,break,circuit,break
LiquFact0,code,crack,code,crack
LiquFact0,critic,disarm,critic,disarm
LiquFact0,critic,mute,critic,muffle
LiquFact0,critic,muzzle,critic,muzzle
LiquFact0,door,break down,door,break down
LiquFact0,effort,disrupt,effort,disrupt
LiquFact0,effort,thwart,effort,thwart
LiquFact0,engine,shut off,engine,shut off
LiquFact0,hole,put  the plug,hole,put  the plug
LiquFact0,light,turn out,light,turn out
LiquFact0,mission,foil,mission,foil
LiquFact0,odor,cover up,odor,cover up
LiquFact0,plane,bring down,plane,bring down
LiquFact0,plane,down,plane,down
LiquFact0,plane,shoot down,plane,shoot down
LiquFact0,plans,scupper,plan,scupper
LiquFact0,plans,frustrate,plan,frustrate
LiquFact0,plans,scuttle,plan,scurry
LiquFact0,right,trample,right,trample
LiquFact0,right,violate,right,violate
LiquFact0,route,cut off,route,cut off
LiquFact0,secret,pierce,secret,pierce
LiquFact0,sink,clog,sink,clog
LiquFact0,spirit,stifle,spirit,stifle
LiquFact0,table,clear,table,clear
LiquFact0,talks,scuttle,talk,scurry
LiquFact0,tent,strike,tent,strike
LiquFact0,wave,stop,wave,stop
LiquFunc0,_red tape_,cut,_red tape_,cut
LiquFunc0,aggression,stop,aggression,stop
LiquFunc0,ambiguity,remove,ambiguity,remove
LiquFunc0,ambiguity,resolve,ambiguity,resolve
LiquFunc0,appetite,cut,appetite,cut
LiquFunc0,balance,shake,balance,shake
LiquFunc0,balance,shatter,balance,shatter
LiquFunc0,balance,tilt,balance,tilt
LiquFunc0,barrier,break down,barrier,break down
LiquFunc0,barrier,break,barrier,break
LiquFunc0,barrier,knock down,barrier,knock down
LiquFunc0,calm,shatter,calm,shatter
LiquFunc0,career,ruin,career,ruin
LiquFunc0,claim,explode,claim,explode
LiquFunc0,committee,dissolve,committee,dissolve
LiquFunc0,concern,quell,concern,quell
LiquFunc0,confidence,shake,confidence,shake
LiquFunc0,confidence,shred,confidence,shred
LiquFunc0,conflict,resolve,conflict,resolve
LiquFunc0,corruption,clean up,corruption,clean up
LiquFunc0,crisis,defuse,crisis,defuse
LiquFunc0,criticism,silence,criticism,silence
LiquFunc0,criticism,stifle,criticism,stifle
LiquFunc0,current,cut,current,cut
LiquFunc0,damage,fix,damage,fix
LiquFunc0,damage,repair,damage,repair
LiquFunc0,deadlock,break,deadlock,break
LiquFunc0,debate,silence,debate,silence
LiquFunc0,defenses,knock out,defense,knock out
LiquFunc0,dissent,stifle,dissent,stifle
LiquFunc0,door,_break down_,door,_break down_
LiquFunc0,door,_knock down_,door,_knock down_
LiquFunc0,doubt,dispel,doubt,dispel
LiquFunc0,doubt,erase,doubt,erase
LiquFunc0,doubt,remove,doubt,remove
LiquFunc0,economy,stifle,economy,stifle
LiquFunc0,fear,allay,fear,allay
LiquFunc0,fear,explode,fear,explode
LiquFunc0,fears,allay,fear,allay
LiquFunc0,file,delete,file,delete
LiquFunc0,file,erase,file,erase
LiquFunc0,fire,extinguish,fire,extinguish
LiquFunc0,fire,_put out_,fire,_put out_
LiquFunc0,fire,quench,fire,quench
LiquFunc0,flow,block,flow,block
LiquFunc0,flow,stem,flow,stem
LiquFunc0,fog,_burn off_,fog,_burn off_
LiquFunc0,fog,dissipate,fog,dissipate
LiquFunc0,fun,ruin,fun,ruin
LiquFunc0,gap,fill,gap,fill
LiquFunc0,gap,close,gap,close
LiquFunc0,government,bring down,government,bring down
LiquFunc0,government,topple,government,tumble
LiquFunc0,hole,patch,hole,patch
LiquFunc0,hope,dash,hope,dash
LiquFunc0,hope,defeat,hope,defeat
LiquFunc0,hope,end,hope,end
LiquFunc0,hope,kill,hope,kill
LiquFunc0,jam,clear,jam,clear
LiquFunc0,job,cut,job,cut
LiquFunc0,job,eliminate,job,eliminate
LiquFunc0,link,cut,link,cut
LiquFunc0,link,sever,link,sever
LiquFunc0,loophole,close,loophole,close
LiquFunc0,lull,shatter,lull,shatter
LiquFunc0,maidenhead,steal,maidenhead,steal
LiquFunc0,marriage,annul,marriage,annul
LiquFunc0,mess,clean up,mess,clean up
LiquFunc0,mine,clear,mine,clear
LiquFunc0,mist,burn [...] (away),mist,burn [...] (away)
LiquFunc0,mistake,correct,mistake,correct
LiquFunc0,mosquito,swat,mosquito,swat
LiquFunc0,myth,debunk,myth,debunk
LiquFunc0,myth,explode,myth,explode
LiquFunc0,need,obviate,need,obviate
LiquFunc0,need,put an end,need,put an end
LiquFunc0,need,remove,need,remove
LiquFunc0,odor,eliminate,odor,eliminate
LiquFunc0,page,rip off,page,rip off
LiquFunc0,parliament,dissolve,parliament,dissolve
LiquFunc0,peace,destroy,peace,destroy
LiquFunc0,peace,shatter,peace,shatter
LiquFunc0,plot,break up,plot,break up
LiquFunc0,post,cut,post,cut
LiquFunc0,power,_knock out_,power,_knock out_
LiquFunc0,pregnancy,terminate,pregnancy,terminate
LiquFunc0,problem,work,problem,work
LiquFunc0,problem,_work out_,problem,_work out_
LiquFunc0,prohibition,lift,prohibition,lift
LiquFunc0,record,break,record,break
LiquFunc0,regime,topple,regime,tumble
LiquFunc0,restriction,lift,restriction,lift
LiquFunc0,riot,quash,riot,quash
LiquFunc0,rumors,end,rumor,end
LiquFunc0,rumors,spike,rumor,spike
LiquFunc0,rumors,squash,rumor,squash
